,Tweets,subjectivity,polarity,analysis
470,think instead boycottchineseproducts countries must unite boycottchina 2020 getting worst one disease named bubonicplague emerged china july 6th,1.0,-1.0,Negative
471,rt unprovoked attack chinese indian soil brave jawaans huge wake call clarion call action net import 400mn china annually pledge bring zero next 24 months boycottchina,0.3333333333333333,0.2166666666666667,Positive
472,every step counts boycottchina absolutely reason support enemy humanity money,0.9,0.2,Positive
473,come help spread chinese virus die less china fight also get organs ccp propaganda boycottchina,0.05555555555555556,-0.08888888888888889,Negative
474,rt many companies voice loud intl issues blm environmental concerns etc stay low uyghurs inhumane situation police brutality hong kong hypocrites boycottchina infiltrates free world market,0.6599999999999999,0.019999999999999997,Positive
475,rt social update india 746500 267103 458615 20684 updated 08 07 2020 15 25 28 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
476,boycottchina boycotallmadeinchinaproducts chinaistheenemy erase china planet expel chinese diplomats nations close chinese embassies around globe stop trading w china stop imports china cold turkey mention china,0.3333333333333333,-0.19999999999999998,Negative
477,people china ready release covid 20 dragon850 32 ram 1 5 tr hard boycottchina,0.5208333333333333,-0.04583333333333334,Negative
478,rt amp u fighting best data manipulation advertisement fooling people u expert making simple work challenging boycottmadeinchina boycottchina boycottkaranjohargang sushantsingrajput chineseproductsindustbin,0.5523809523809523,0.5,Positive
479,rt raw maibhisainik boycottchina gairola inc raw,0.46153846153846156,-0.23076923076923078,Negative
480,rt dolly ethnic genocide take actions late sanctionchina boycottchinaproducts boycottchina chinazi,0.6,-0.3,Negative
481,rt 20k families would become destitute soon china wants reduce population boycottmadeinchina boycottchina boycottkaranjohargang sushantsingrajput chineseproductsindustbin,0.1,0.2,Positive
482,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
483,rt aderholt thank standwithhongkong unfailing support really encouraging keep fight hope world sees ccp evilness dire situation boycottchina,0.2,0.2,Positive
484,rt uk threat suppression china way working way bully works evident instead apologizing world resorts threats boycottchina amp u bring chinaonitsknees chineseproductsindustbin,0.25,0.25,Positive
485,new song hindustani hu main support like share comment jai hind zeenews aajtak indianarmy hindicheenibyebye boycottchina indian pmmodi kejriwal narendermodi abpnews indiatv indianews gurrisingh,0.3939393939393939,0.1515151515151515,Positive
486,proof survey believe 49 want 100 boycottchina boycottchineseproducts boycottchineseapps know real position world raise voice boycottchinesefundedapps freetaiwan,0.30000000000000004,0.2,Positive
487,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
488,boycottchina looking madeintaiwan iphone find one india stands strong taiwan freetaiwan,0.7333333333333333,0.4333333333333333,Positive
489,rt wen united states looking banning chinese social media apps including tiktok secretary state boycottchina,0.03333333333333333,0.016666666666666666,Positive
490,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
491,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
492,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
493,rt roettgen please take good look hk stop ccp terrorist boycottchina soon possible make world becomes hk standwithhongkong,0.8,0.35,Positive
494,rt uk threat suppression china way working way bully works evident instead apologizing world resorts threats boycottchina amp u bring chinaonitsknees chineseproductsindustbin,0.25,0.25,Positive
495,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
496,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
497,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
498,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
499,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
500,amp china responsible 544k shut organizations hold responsibilities still favouring culprit country till take action china boycottchina,0.325,0.15000000000000002,Positive
501,please sanction ccpchina boycottchina stop harm whole world avoiding world becomes hk antichinazi standwithhongkong,0.4,0.2,Positive
502,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
503,us military stands india conflict china france australia russia america stands india usindia indiapushesbackchina china boycottchina boycottchineseproducts,0.1,-0.1,Negative
504,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
505,rt lol evil ccp found poor countries actually debtors support notorious law pathetic boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.6799999999999999,-0.32,Negative
506,rt totally confused argument argue bantiktok boycottchina enddogcatmeattrade,0.7,-0.4,Negative
507,totally confused argument argue bantiktok boycottchina enddogcatmeattrade,0.7,-0.4,Negative
508,need organization earth alarm humans calamity whole world suffering covid due sleepy nature nations including america boycott well china support uspresident boycottchina,0.3875,0.037500000000000006,Positive
509,rt 1t nike shoes disney doll find made purchase supporting slave labor factories china buy american fight slavery slavesnomore ccp ccpchina boycottchina wednesdaymorning wednesdaymotivation,0.125,0.125,Positive
510,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
511,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
