,Unnamed: 0.1,text
3175,3175,this dog's face haunts me. #yulin obscenity happened yet again this year! enough is enough! #boycottchina #boycottchineseproducts #boycotthuawei https://t.co/d5ncnyellq
3176,3176,"5 layer premium quality face mask with particulate #respirator!!!

kindly contact us for bulk qty on best prices for corporate, export.

#n95_face_mask #madeinindia #vocalforlocal #boycottchina #boycottchineseproduct #maskindia #masks 

thanks &amp; regards
sanjeev
phone - 9599783350 https://t.co/y7bqm1pxse"
3177,3177,@tsinghua_uni @mit #nevervisitchina #boycottchina
3178,3178,"rt @knowthenation: here are a few aatmanirbhar indian apps that can replace the 59 banned chinese apps!

#aatmanirbharbharat #boycottchina #boycottchineseapps https://t.co/vx8ug3szzt"
3179,3179,"rt @thedangerop: we are at stage of cyber war.
we are the cyber soldiers. it's our task to not let our nation down. 

today i request to attack enemy nation by trending this trends. 

#savenepalfromchina
#savenepalsavehinduism
#boycottchina
#gochinago

jai hind🇮🇳"
3180,3180,"rt @basavarajkouja8: #savegujaratnre
#atmanirbharbharat
#boycottchina
@pmoindia @nsitharaman
@joshipralhad @finminindia 
sir kindly boycott china met coke &amp; give to chance revival gujarat nre coke ltd. stop liquidation process &amp; save our jobs."
3181,3181,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
3182,3182,"axios rundown of the new law in hk should make everyone worried. ccp has already coerced capitalism to further their power and agenda abroad. now they're attempting to hi-jack international law. this is unprecedented. #boycottchina 

https://t.co/bepafukcvz"
3183,3183,rt @wendi11721494: @senrickscott @tiktok_us @secpompeo #boycottchina https://t.co/ff9b0gyjdi
3184,3184,"boycott china-thodkyat roast…!

https://t.co/vjr2iwcson 

#boycottchineseproduct #boycottchina #bannedchineseapps #bannedchiniesappsinindia #indianarmy  #tiktokbannedinindia #59appsbanned #westandwithindianarmy https://t.co/u6s3m8grz5"
3185,3185,"rt @samantha_dolly: @jiminhofe it’s ethnic genocide without sanguinary scene, poor #uyghurs 😞how can we help them? #boycottchina #boycottchinaproducts"
3186,3186,rt @90sgeminii: @jiminhofe it’s pretty sad and sorry that we didn’t talk much abt the uyghur and xinjiang issue in the old days...😢 china has to be stopped before the next xinjiang occurs. #standwithhongkong #boycottchina
3187,3187,"rt @silence21240183: @jiminhofe hope you could support #uyghurs by concrete action

they could be too weak to against #ccpchina 

while what we can do is #boycottchina 
https://t.co/yymci2suix"
3188,3188,"rt @knowthenation: here are a few aatmanirbhar indian apps that can replace the 59 banned chinese apps!

#aatmanirbharbharat #boycottchina #boycottchineseapps https://t.co/vx8ug3szzt"
3189,3189,"rt @ganeshp88926847: china become master of ban, now all civil nations should ban china

#boycottchina
#boycottchineseproduct 
#taiwanisnotchina 
#freehongkong 
#freetibet
#freeuyghurs 
#freebalochistan
#standwithhongkong https://t.co/dcga6axtkr"
3190,3190,"rt @grvpugilist: this is being aired in japanese channel. 😂 
.
 @narendramodi #dragonwithoutfire #boycottchina https://t.co/gm9fvmqncm"
3191,3191,"rt @knowthenation: here are a few aatmanirbhar indian apps that can replace the 59 banned chinese apps!

#aatmanirbharbharat #boycottchina #boycottchineseapps https://t.co/vx8ug3szzt"
3192,3192,"@indiainjoburg corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/kmfmou8gqz"
3193,3193,"@kailashhealth corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/pnc9wzqbcf"
3194,3194,"@pbns_india corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/ld2x5kf6qg"
3195,3195,"@covidnewsbymib corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/phr809utt2"
3196,3196,"@why_c_y corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/hssjwtihxj"
3197,3197,"@leiindia corona update in india!

confirmed: 746163
active: 266880
recovered: 458501
deaths: 20684
updated: 08/07/2020 15:13:54

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/2pn0ddkipx"
3198,3198,"rt @divya_bhaskar: અભિયાન : ચાઇના માલના બોયકોટનું પ્રોમિસ આપો અને હું તમને ભાડામાં છૂટ આપીશ 
https://t.co/uxf58dhqrq

#boycottchina #autorickshawdriver"
3199,3199,@oppomobileindia #boycottchina
3200,3200,@jojjeols just #boycottchina ‘s olympics
3201,3201,"rt @whiterabbit111: now haters will say that stephen bannon is also a bhakt 🤫

listen to the third-person point of view...

#indiachinastandoff #boycottchina #galwanvalley #chinaadmitspushback #us #india https://t.co/vwmqyfogw3"
3202,3202,"અભિયાન : ચાઇના માલના બોયકોટનું પ્રોમિસ આપો અને હું તમને ભાડામાં છૂટ આપીશ 
https://t.co/uxf58dhqrq

#boycottchina #autorickshawdriver"
3203,3203,"@pmoindia #proud_moment😎 
कई आएंगे, कई जाएंगे,
मगर हम देश को बदल के मानेंगे..🇮🇳🙌
#boycottchina https://t.co/k6fc58oqm2"
3204,3204,"rt @knowthenation: here are a few aatmanirbhar indian apps that can replace the 59 banned chinese apps!

#aatmanirbharbharat #boycottchina #boycottchineseapps https://t.co/vx8ug3szzt"
3205,3205,"#milkteaalliance
#boycottchina
 https://t.co/w1mr2umcck"
3206,3206,rt @backbenchertal1: #boycottchina forever 👊🇮🇳 https://t.co/rypzqbcicb
3207,3207,"rt @blahblahbleh14: @ceccgov @statedept please #boycottchina and encourage citizens to do the same for own safety!
look at the two michaels from canada…"
3208,3208,"rt @jingwajingwa: @reuters #boycottchina is a #globalaction 
please stop using/buying chinese products."
3209,3209,rt @sardana86: i promise not to travel china ever in my life #boycottchina yes taiwan will always be in my priority list #ckmkb @majorgauravarya
3210,3210,"rt @noonenonameone: why is tiktok still available on @googleindia? when it's ban in india? how can u still keep it ? when we have a huge risk of data law put out by #boycottchina where all the chinese companies / apps bound by this law, to provide all the intelligence and data if chinese govt needed https://t.co/6bcjfb9twn"
3211,3211,"rt @knowthenation: here are a few aatmanirbhar indian apps that can replace the 59 banned chinese apps!

#aatmanirbharbharat #boycottchina #boycottchineseapps https://t.co/vx8ug3szzt"
3212,3212,"rt @jigar151188: વિધાર્થી કાળ થી જ બાળક માં રાષ્ટ્ર ભાવ નિર્માણ કરીએ.
આપણા બાળક ને આપણા વિધાર્થી ને ચાઇનીસ વસ્તુઓ શા માટે ના વાપરવી એ સમજાવીએ
#boycottchina
#swadeshiabhiyan"
3213,3213,"rt @lalprajapati1: the united states is ""looking at"" banning chinese social media apps, including tiktok : secretary of state @secpompeo 

#boycottchina https://t.co/bsgfyq3n2h"
3214,3214,"rt @chip77454309: @tiktok_us chinese spy!!!!!!!!!!!
#boycottchina"
3215,3215,rt @ayushdutta22: the whole world is going to follow what india 🇮🇳did to china ... sooner or later people around the world will hit back china... keep watching good days are coming china😂😂 #boycottchina @drkumarvishwas @majorgauravarya https://t.co/oewveyru0f
3216,3216,"rt @byeta5: @independent a normal response, but it becomes more and more difficult for a company.

#ccpchina 
#boycottchina https://t.co/jrkmj26pnm"
3217,3217,rt @karandu08987012: commitment of indians #boycottchina https://t.co/5bjsmfd6t3
3218,3218,rt @menontheearth: with the #boycottchina trend going on. #china invented a new #madeinchina mark that could be confused with the eu certification mark. beware of the lies! https://t.co/vcwlyl75em
3219,3219,"rt @addictspancake: @telegraph better cut huawei as soon as possible as no one wants to live under the surveillance of #ccp , which is an untrustworthy regime as we learn from coronavirus pandemic. #boycottchina https://t.co/i2uklxelwd"
3220,3220,"rt @modified_hindu: another pandemic erupts in china.... country full of viruses....
#boycottchina https://t.co/mcggisfub1"
3221,3221,"rt @googoom1: uyghur around the world commemorate the eleventh anniversary of the #urumqimassacre in various ways. uyghur in istanbul protest against china in front of chinese consulate. participate in an uyghur-led #boycottchina campaign,and boycott chinese goods is in support of the uyghurs. https://t.co/btkcerwig0"
3222,3222,rt @rajeshrahul29: the very indian way of #boycottchina https://t.co/wlwz9co5pr
3223,3223,"rt @bh40701373: @globaltimesnews after this war :

once upon a time there was a ""demon"" named ""china"" ,who used to spit virus ""corona"" from his mouth to kill innocent  humans.

devil china will move to stone age after this war with rest of the world ..

#boycottchina
#boycottchineseproducts
#hongkongindependence"
3224,3224,"rt @jai_hind_1857: @globaltimesnews covid_19 virus is a biological attack in the globe, after this attack there is turmoil in the lives of people, even losing some lives. 
more dangerous biological attacks will continue to occur in the world until its root #ccp_is_terrorist will be eradicated.
#boycottchina"
3225,3225,"rt @mensuen: article 38 means anyone (whichever nationality) that speaks against the hong kong government can be arrested no matter where s/he is.
thanks greta, and be careful!

#standwithhk #nationalsecuritybill #boycottchina https://t.co/mzvugflelp"
3226,3226,"rt @mdirshadahmad: #freetibet 
#boycottchina  #freehongkong #vacateaksaichin 
china is illegally occupied all above for several years we should atleast #boycottchinaproducts immediately and pledge to never ever welcome their leader on our soil
@shaktisinhgohil @drmadanmohanjha"
3227,3227,"rt @mensuen: i think you need magic to whitewash hong kong’s image now. such a waste of taxpayers money. 

but again since when did they care? 

#standwithhk #boycottchina https://t.co/wnlfsxkmcs"
3228,3228,"rt @mensuen: please! @un and the world need to act now? 

where are all the women’s right groups?

#freeuyghurs #standwithuyghur #boycottchina https://t.co/unzy367t5f"
3229,3229,"rt @guptasantosh_: join indian diaspora in london to protest against china #boycottchina
sunday 12th july 2020
3:00 pm to 5:00 pm
china embassy in london, 
31 portland place, marylebone, 
london, w1b 1qd
#boycottchina https://t.co/hpxxyktabd"
3230,3230,"rt @blahblahbleh14: @robert_aderholt @secpompeo thank you for #standwithhongkong 
the unfailing support is really encouraging

while we keep on the fight, we do hope the world sees ccp evilness from our dire situation and #boycottchina https://t.co/xehfdz6tgk"
3231,3231,"rt @blahblahbleh14: @senhawleypress many companies voice out loud for intl issues (from blm to environmental concerns etc)
but stay low with uyghurs inhumane situation, or police brutality in hong kong
hypocrites?
#boycottchina which infiltrates the free world and market! https://t.co/a9xg99osov"
3232,3232,"rt @corpliazon: hey 🇨🇳 don't mess with 🇮🇳

if u r bad 🐉

we r ur dad 🦁

we don't trust u, ur commies, congis, chamchas, presstitutes.

🇮🇳 is reformed, rejuvenated, revived by modi. 💪

and 🇮🇳's shouldn't forget 🇨🇳 treachery, treason, spread of chinese virus.

❌🇨🇳 = 🦠🧬💩🐉⚰️

#boycottchina https://t.co/ewx6ndmek7"
